id,Label,complexity,ingredients,weekday_lunch,weekday_dinner,weekend_lunch,weekend_dinner,party,late_night,price,movie,drink_coca cola,drink_water,drink_other,drink_soda,parents,siblings,friends,teachers,strangers,hot_sauce
390823,Shawarma,2.0,5.0,1,0,1,0,0,0,7.0,Scott Pilgrim,0,0,0,0,0,0,1,0,1,3
717116,Shawarma,3.0,4.0,1,1,0,0,0,0,15.0,The Avengers,0,0,0,0,0,0,0,0,1,3
712143,Shawarma,2.0,8.0,0,0,0,1,0,1,18.0,"Shawarma Legend
---------------",1,0,0,0,0,0,1,0,0,3
612538,Shawarma,4.0,10.0,1,0,0,0,0,1,5.0,Avengers,0,1,0,0,0,0,1,1,0,4
627539,Shawarma,4.0,6.0,1,0,1,0,0,0,10.0,Rush Hour,0,0,0,1,0,0,0,1,0,2
603812,Shawarma,3.0,7.0,1,0,0,0,0,0,7.0,Good Will Hunting,0,0,1,0,0,0,1,0,1,2
740568,Shawarma,2.0,6.0,1,0,1,0,0,0,8.0,Fight Club,0,1,0,0,0,0,1,0,0,2
712702,Shawarma,4.0,4.0,0,1,0,0,0,0,10.0,Shawarma Bowl,0,0,1,0,0,0,1,0,0,2
519638,Shawarma,4.0,7.0,1,1,0,0,0,1,7.25,Drive,0,1,0,0,0,0,1,0,1,3
627800,Shawarma,3.0,6.5,1,0,1,0,0,1,10.0,Avengers ,0,0,0,1,0,0,0,1,1,2
406863,Shawarma,4.0,8.0,1,0,1,0,0,0,10.0,Lion King,1,0,0,0,0,0,1,0,0,3
726962,Shawarma,2.0,8.0,0,1,0,1,0,0,20.0,Captain of America,0,1,0,0,0,0,1,0,0,2
628077,Shawarma,4.0,15.0,1,1,1,1,0,1,12.0,The Avengers,0,1,0,0,0,0,1,0,1,3
601693,Shawarma,3.0,7.0,1,0,1,0,0,0,7.0,The Avengers,0,1,0,0,0,0,1,0,1,2
517096,Shawarma,4.0,9.0,1,0,1,0,0,1,8.5,The Avengers,0,0,0,0,0,0,1,0,0,3
606821,Shawarma,2.0,8.0,1,0,1,0,0,1,5.0,Avengers,0,1,0,0,0,0,1,0,0,3
455047,Shawarma,2.0,4.0,1,0,1,0,0,0,8.0,None,1,0,0,0,0,0,1,0,0,3
625576,Shawarma,4.0,12.0,1,0,0,0,0,1,10.0,The Avengers,0,1,0,0,0,1,1,0,1,3
716549,Sushi,2.0,5.0,0,1,1,1,1,1,15.0,Spirited Away,0,0,0,0,0,0,1,0,0,2
715742,Sushi,3.0,4.5,0,0,0,1,1,0,6.0,Japanese movies,0,0,0,0,0,0,1,0,0,1
727333,Sushi,2.0,4.0,0,0,0,0,1,0,5.0,cartoon movie,1,0,0,0,1,0,0,0,0,2
606874,Sushi,2.0,3.0,1,1,1,1,0,0,15.0,Johnny English,0,1,0,0,1,0,0,0,0,1
505318,Sushi,5.0,6.5,1,0,1,1,0,0,8.0,Karate Kid,0,1,0,0,0,1,1,0,0,3
605771,Sushi,4.0,5.0,1,1,1,1,0,0,15.0,None,0,0,0,0,0,1,1,0,0,1
606929,Sushi,3.0,5.0,0,0,1,0,0,0,10.0,drange,1,0,0,0,0,0,1,0,0,3
609789,Sushi,2.0,3.0,0,1,0,1,0,0,30.0,The Truman Show,0,0,1,0,0,0,1,0,0,4
644623,Sushi,5.0,3.0,1,1,1,1,1,0,22.5,None,0,0,0,0,1,0,1,0,0,1
626792,Sushi,4.0,10.0,1,0,0,0,0,0,12.0,Kung fu panda,0,0,1,0,0,0,1,0,1,3
714863,Sushi,2.0,4.0,1,0,1,0,0,1,20.0,none,0,0,1,0,0,1,0,0,0,1
602805,Sushi,5.0,11.0,0,1,0,1,0,0,16.0,The Wolverine,1,0,0,0,0,0,1,0,0,1
602526,Sushi,5.0,5.0,0,1,1,1,1,0,9.0,Spirited Away,0,0,0,0,1,1,1,0,0,2
497421,Sushi,1.0,4.0,0,0,1,1,0,0,65.0,Jiro Dreams of Sushi,0,0,1,0,1,1,1,0,0,1
389328,Sushi,4.0,4.0,1,1,1,0,0,0,15.0,Kill Bill,0,0,0,0,0,0,0,1,0,3
289931,Sushi,5.0,5.0,1,1,1,1,1,1,20.0,Finding Nemo,0,0,1,0,1,0,1,0,0,1
620148,Sushi,2.0,3.0,1,1,1,1,1,1,12.0,Your Name,0,0,1,0,1,0,1,0,0,3
387155,Sushi,4.0,4.0,1,1,1,1,1,1,16.0,Once Upon a Time... in Hollywood,0,1,0,0,1,1,1,0,1,1
516975,Sushi,5.0,10.0,0,0,1,1,1,0,16.5,other,0,0,1,0,1,1,1,0,0,1
630825,Sushi,2.0,4.0,0,0,1,1,1,0,15.0,Transformer,0,0,0,0,0,0,1,0,0,1
614043,Sushi,5.0,5.0,1,1,1,1,1,0,23.0,Cars,0,0,1,0,0,0,1,0,1,1
521125,Sushi,3.0,4.0,1,0,1,1,0,1,5.0,Shark Tale,0,0,1,0,0,1,1,0,0,1
627780,Sushi,3.0,2.0,1,1,1,1,1,0,50.0,Bullet Train ,0,0,0,0,1,0,1,0,0,1
492744,Sushi,2.0,5.0,1,1,1,1,0,0,20.0,Tokyo Story,0,1,0,0,0,1,1,0,0,2
618747,Sushi,3.0,4.5,1,1,1,1,1,0,15.0,Jiro Dreams of Sushi,0,0,1,0,0,0,1,0,0,1
607815,Sushi,2.0,3.0,0,1,0,1,0,0,20.0,Your Name,0,0,0,0,1,0,1,0,0,1
601609,Sushi,5.0,10.0,1,0,1,0,0,0,15.0,Harry Potter,1,0,0,0,1,0,1,0,0,1
602657,Sushi,2.0,4.0,1,1,1,1,0,1,20.0,Jiro Dreams of Sushi,0,0,0,0,1,0,1,0,0,3
616449,Sushi,4.0,4.5,1,1,1,1,0,0,12.0,Isle of Dogs,0,0,1,0,1,1,0,0,0,1
501893,Sushi,3.0,2.0,0,1,0,1,0,0,17.5,"Little Forest, a Japanese film",0,0,1,0,1,0,1,0,0,3
507448,Sushi,3.0,4.5,1,1,1,1,1,1,30.0,Jiro Dreams of Sushi,0,0,0,0,1,1,0,0,0,1
606556,Sushi,4.0,4.0,1,1,1,1,1,1,4.0,Doraemon,0,0,0,0,1,1,1,0,0,1
724326,Sushi,4.0,5.0,0,0,1,1,1,0,17.0,"""Naruto""",0,0,1,0,0,1,1,0,0,2
616945,Sushi,3.0,3.0,1,1,1,1,0,0,5.0,rush hour,0,1,0,0,0,1,0,0,0,1
630962,Sushi,2.0,2.0,1,0,1,0,1,0,18.0,Jaws,0,1,0,0,0,0,1,0,1,1
715814,Sushi,1.0,4.5,1,0,1,0,1,1,13.0,other,0,0,1,0,1,0,1,1,0,3
502799,Sushi,1.0,4.0,0,1,0,1,0,0,10.0,Rush hour,0,1,0,0,0,0,1,0,0,1
605278,Sushi,4.0,5.0,1,1,1,1,0,0,10.0,The End of Evangelion,0,0,1,0,1,0,1,0,0,1
388888,Sushi,5.0,5.0,0,1,0,1,1,0,20.0,Midnight Diner,0,0,1,0,1,0,1,1,0,1
519548,Sushi,2.0,3.0,1,1,1,1,0,0,20.0,Spirited Away,0,0,0,0,0,1,1,0,1,1
405521,Sushi,5.0,2.0,0,1,0,1,0,0,18.0,anime,0,0,1,0,1,1,0,0,0,1
607410,Sushi,2.0,3.0,0,0,0,0,1,0,16.0,Crazy Rich Asians ,0,1,0,0,0,0,0,0,1,1
715795,Sushi,3.0,6.0,1,1,0,1,1,1,10.0,The Perfect Storm,0,0,1,0,1,0,0,0,1,1
625326,Sushi,3.0,3.0,1,1,1,1,1,1,1.0,Anime,0,0,0,0,1,1,1,0,0,1
627220,Sushi,4.0,6.0,0,1,1,1,0,0,17.5,The Karate Kid,0,1,0,0,1,1,1,0,0,1
634964,Sushi,2.0,2.0,0,0,1,1,0,0,20.0,John Wick,0,1,0,0,0,0,1,0,0,1
722500,Sushi,2.0,3.0,1,1,0,0,1,0,1.0,Jiro Dreams of Sushi,0,0,1,0,1,0,1,1,0,1
602824,Sushi,5.0,5.0,1,1,1,1,1,1,10.0,The Pacific,0,0,1,0,0,0,1,0,1,1
618355,Sushi,4.0,4.0,1,1,1,1,1,0,8.0,weathering with you,0,0,1,0,0,0,1,0,0,1
611097,Sushi,2.0,5.0,0,0,0,1,0,1,10.0,Kill Bill,1,0,0,0,0,0,1,0,0,3
634328,Sushi,5.0,15.0,0,1,0,1,1,0,15.0,Findig Nemo,0,0,1,0,0,0,0,0,1,2
607160,Sushi,4.0,7.0,0,1,0,1,1,0,15.0,kill bill,0,0,0,0,0,1,1,0,0,3
728522,Sushi,5.0,5.0,1,1,1,1,1,0,15.0,Eternal Sunshine of the Spotless Mind,0,0,1,0,1,0,1,0,0,1
718570,Sushi,4.0,5.0,0,1,1,1,1,0,10.0,None,0,0,0,0,1,0,1,0,0,3
714598,Sushi,2.0,3.0,0,0,0,1,1,0,35.0,Cars 2,0,0,1,0,1,1,1,0,0,1
601950,Sushi,3.0,2.0,1,1,1,1,1,0,3.0,Jiro dreams of Sushi,0,0,1,0,1,0,1,0,0,1
612478,Sushi,2.0,4.0,1,1,1,1,0,0,14.0,My neighbour Totoro,0,0,1,0,1,1,1,0,0,1
501416,Sushi,3.0,3.5,1,1,1,1,1,0,15.0,N/A (I don't watch a lot of movies),0,0,0,0,0,1,1,1,0,1
629710,Sushi,2.0,3.0,1,1,1,1,1,0,2.0,Johnny English,0,1,0,0,1,1,1,0,0,3
502610,Sushi,3.0,2.5,1,1,1,1,1,1,6.0,tokyo drift,0,1,0,0,1,1,1,0,0,1
603476,Sushi,5.0,4.0,0,1,0,1,1,0,20.0,Oldboy,0,1,0,0,1,1,0,0,0,1
600957,Sushi,5.0,8.0,0,1,1,1,0,0,12.0,The Proposal,0,1,0,0,0,0,1,0,0,1
713423,Sushi,1.0,4.0,1,1,1,1,0,1,13.0,Spirited Away,0,0,1,0,1,0,0,0,0,2
722431,Sushi,2.0,6.0,1,1,1,1,0,1,12.5,Rurouni Kenshin.,0,0,0,0,1,1,0,0,0,1
633234,Sushi,5.0,4.0,1,1,1,1,0,0,10.0,Oldboy,0,1,0,0,0,1,1,0,0,2
148179,Sushi,5.0,5.0,0,1,0,1,1,0,30.0,None,0,0,1,0,1,0,1,0,0,1
715845,Sushi,3.0,7.0,0,1,0,1,0,0,17.0,Spirited Away,0,0,1,0,0,0,1,0,1,1
632153,Sushi,2.0,3.0,1,0,0,0,1,1,15.0,Nemo,0,0,0,0,0,1,1,0,0,3
606552,Sushi,4.0,4.0,1,1,1,1,0,0,12.0,Gone Girl,0,1,0,0,0,0,1,0,1,1
738409,Sushi,2.0,3.0,0,1,0,1,0,0,15.0,My Hero Academia,0,0,1,0,1,0,0,0,0,1
612096,Sushi,5.0,5.0,0,0,1,1,1,0,7.5,Food Wars!,0,0,1,0,0,0,1,0,1,3
743537,Sushi,3.0,4.0,0,1,0,1,0,0,3.0,Your Name (2016),0,1,0,0,1,1,0,0,0,1
632896,Sushi,3.0,6.0,1,0,0,1,1,0,6.5,I think of the movie Your Name.,0,0,0,0,1,1,1,0,0,3
605207,Sushi,5.0,4.0,0,1,0,1,0,0,10.0,Bullet Train,0,1,0,0,0,1,0,0,0,1
617542,Sushi,2.0,2.5,1,1,1,1,0,1,13.0,Isle of Dogs,0,0,0,0,1,0,0,0,0,1
719554,Sushi,5.0,1.0,0,1,1,1,1,1,10.0,"深夜食堂

ナミヤ雑貨店の奇蹟",0,0,0,0,1,0,0,0,1,1
627427,Sushi,3.0,2.0,0,1,0,1,1,0,30.0,Liz and the Blue Bird,0,0,1,0,1,1,0,0,0,1
411315,Sushi,4.0,5.0,0,1,0,1,1,0,9.0,spirited away,0,0,1,0,1,1,0,0,0,1
631507,Sushi,3.0,5.0,1,1,1,1,1,1,10.0,Spirited Away (2001),0,1,0,0,1,0,1,0,0,1
627798,Sushi,5.0,4.0,0,1,0,1,0,0,11.0,Frozen,0,0,1,0,1,1,0,0,0,1
712093,Sushi,4.0,5.0,0,1,0,1,0,0,15.0,Seven Samurai,0,1,0,0,0,0,0,0,1,1
627488,Sushi,3.0,7.0,0,1,1,1,0,0,15.0,Barbie,0,1,0,0,1,0,1,0,0,2
626493,Sushi,5.0,4.0,1,1,1,1,1,0,15.0,Cars 2,0,1,0,0,0,0,1,0,1,1
601363,Sushi,4.0,3.5,0,1,0,1,1,0,17.0,The boy and the heron,0,0,1,0,1,0,1,0,0,2
712898,Sushi,2.0,4.0,0,1,1,1,0,0,20.0,Howl's Moving Castle,0,0,1,0,1,0,1,0,0,1
603398,Sushi,5.0,8.5,1,1,1,1,0,0,20.0,Suits,0,1,0,0,0,0,1,0,0,2
631012,Sushi,5.0,9.0,0,0,0,0,1,0,13.0,Kung Fu Panda,0,1,0,0,0,0,0,0,1,1
601848,Sushi,2.0,5.0,1,0,1,1,0,0,13.0,John Wick 4,0,0,1,0,1,1,1,0,0,1
612131,Sushi,4.0,6.0,1,1,1,1,1,1,8.0,The Wolverine,0,0,1,0,1,1,1,0,0,2
408630,Sushi,3.0,5.0,1,1,1,1,0,0,3.0,Finding Nemo,0,0,1,0,1,0,1,0,0,1
632091,Sushi,3.0,5.5,1,1,1,1,0,0,10.0,no movie,0,0,1,0,1,0,1,0,0,1
601122,Sushi,4.0,5.0,0,1,1,1,0,0,7.0,The Wolverine,0,0,0,0,0,0,1,1,0,1
602871,Sushi,3.0,3.0,0,1,0,1,0,0,6.0,Jiro Dreams of Sushi,0,0,0,0,0,1,1,0,0,1
520828,Sushi,4.0,3.0,1,1,0,1,0,0,12.0,Isle of Dogs,0,0,1,0,1,0,1,0,0,1
514199,Sushi,3.0,7.0,1,1,1,1,1,1,12.0,None,0,0,1,0,1,0,1,0,0,2
389697,Sushi,1.0,4.0,1,1,1,1,1,0,15.0,Ghibli movies,0,0,1,0,1,1,1,0,0,1
714430,Sushi,4.0,10.0,0,0,0,0,1,0,9.0,spiderman,0,0,1,0,0,0,0,0,1,1
612567,Sushi,3.0,3.0,1,1,1,1,0,1,5.0,Your Name,0,0,0,0,0,0,1,0,0,1
744468,Sushi,2.0,3.0,1,0,0,1,0,0,2.0,Bladerunner,0,1,0,0,0,0,0,0,1,1
502722,Sushi,4.0,4.5,1,1,1,1,0,1,13.5,A Silent Voice (2016),0,1,0,0,0,0,1,0,0,1
519681,Sushi,2.0,4.0,1,1,1,1,0,0,5.0,Everything Everywhere All At Once,0,1,0,0,1,0,1,0,0,1
631125,Sushi,5.0,6.0,1,1,1,1,0,0,15.0,Monsters Inc.,0,0,0,0,0,0,0,0,1,1
606119,Sushi,4.0,5.0,1,1,1,1,1,1,1.0,Isle of Dogs,0,0,1,0,1,1,0,0,0,2
627252,Sushi,5.0,3.0,1,1,1,1,1,0,15.0,Monsters Inc.,0,1,0,0,1,0,0,1,0,2
616568,Sushi,4.0,2.0,1,1,1,1,1,0,3.0,jiro dreams of sushi,0,0,0,0,1,1,1,0,0,2
603838,Sushi,5.0,8.0,1,1,0,0,0,0,20.0,Jiro Dreams of Sush,0,0,1,0,0,0,1,0,0,1
719735,Sushi,5.0,1.5,0,1,1,1,0,0,15.0,Jiro Dreams of Sushi,0,0,1,0,1,1,1,0,0,1
608062,Sushi,5.0,5.0,0,1,0,1,0,0,15.0,Parasite,0,1,0,0,0,0,1,0,0,1
608704,Sushi,5.0,5.0,0,1,0,1,1,0,20.0,Finding Nemo,0,0,1,0,1,0,1,0,0,1
520383,Sushi,3.0,4.0,0,1,0,1,0,0,13.0,other,0,0,0,0,1,0,1,0,0,1
603793,Sushi,3.0,6.0,1,1,1,1,0,0,10.0,doraemon,0,0,0,0,1,1,0,0,0,2
603933,Sushi,3.0,7.5,0,0,0,1,0,0,80.0,Jiro Dreams of Sushi,0,0,1,0,0,0,1,0,0,1
605519,Sushi,4.0,4.0,1,0,1,1,0,0,10.0,Finding Nemo,0,0,1,0,0,0,0,0,1,2
524803,Sushi,2.0,2.5,0,0,1,1,0,0,5.0,Tokyo Story (1953),0,0,1,0,0,0,0,0,1,1
629712,Sushi,3.0,4.0,1,1,1,1,0,0,20.0,Parasite,0,1,0,0,1,1,1,0,0,1
627505,Sushi,4.0,6.0,1,1,1,1,1,1,11.0,Inception,0,1,0,0,0,0,1,0,0,3
526131,Sushi,4.0,4.5,0,1,0,1,0,1,9.0,other,0,1,0,0,1,1,0,0,0,1
607065,Sushi,4.0,4.0,0,1,1,1,1,0,20.0,The Karate Kid,0,0,1,0,1,0,1,0,1,2
500077,Sushi,4.0,20.0,0,0,0,0,1,0,13.0,none,0,1,0,0,0,0,0,0,1,3
633350,Sushi,2.0,5.0,1,1,1,1,1,1,12.0,Your Name,0,0,1,0,0,1,1,0,0,1
601945,Sushi,4.0,5.0,0,1,1,1,0,0,10.0,Wolf of Wall Street,0,0,1,0,1,0,1,0,0,2
629878,Sushi,2.0,4.5,1,1,1,1,1,0,14.0,Spirited Away (or any Japanese movie in general),0,0,1,0,1,0,1,0,0,4
712766,Sushi,3.0,4.5,1,1,1,1,1,1,11.5,Wolverine,0,0,1,0,0,1,1,0,0,1
603664,Sushi,1.0,2.0,0,1,0,0,0,0,9.0,Jiro Dreams of Sushi,0,0,0,0,1,0,0,0,0,1
840827,Sushi,5.0,4.0,0,0,0,1,0,0,20.0,Romance movie,0,1,0,0,1,0,1,0,0,1
604897,Sushi,4.0,4.0,1,1,1,1,1,1,35.0,Food wars,0,0,1,0,1,1,1,0,0,1
525422,Sushi,3.0,4.0,1,0,1,1,1,0,15.0,None,0,1,0,0,1,1,1,0,0,3
602560,Sushi,4.0,3.5,0,0,1,1,0,0,13.0,Some Japanese movie or some action movie. ,0,0,0,0,1,0,0,0,0,1
738379,Sushi,4.0,5.0,1,1,1,1,1,0,30.0,Jiro Dreams of Sushi,0,0,1,0,1,1,1,0,0,1
622023,Sushi,4.0,5.0,0,1,0,1,1,0,20.0,Wolf of Wallstreet,1,0,0,0,0,0,1,0,0,3
604770,Sushi,2.0,4.0,1,0,0,0,0,0,9.0,Godzilla,0,0,0,0,0,0,0,0,1,1
608318,Sushi,5.0,5.5,0,1,1,1,0,0,10.0,Johnny English,0,0,0,0,0,1,1,0,0,1
626757,Sushi,3.0,3.0,0,0,0,1,0,0,12.0,Fast and Furious: Tokyo Drift,0,0,1,0,1,0,0,0,0,1
745297,Sushi,5.0,4.0,0,1,1,1,1,0,11.0,Karate Kid,0,1,0,0,0,0,1,0,1,2
627599,Sushi,2.0,3.0,0,1,0,1,1,0,16.0,Scary Movie 4 (2006),0,1,0,0,1,1,1,0,0,1
520037,Sushi,4.0,4.0,0,1,0,1,0,0,10.0,Finding Nemo,0,0,1,0,1,1,0,0,0,1
632189,Sushi,1.0,3.0,0,1,0,1,1,1,2.0,Jiro dreams of sushi,0,1,0,0,1,0,1,0,1,1
627636,Sushi,4.0,3.0,1,1,1,1,0,1,9.0,Monster house,0,1,0,0,0,0,1,0,1,2
295428,Sushi,4.0,4.5,0,1,1,1,1,0,20.0,the big short,0,0,0,0,1,1,1,0,0,1
228777,Sushi,4.0,7.0,1,1,1,1,0,0,14.0,kill bill ,0,1,0,0,0,1,0,0,0,1
609278,Sushi,3.0,5.0,1,1,1,1,0,0,12.0,The Little Mermaid,0,0,0,0,1,0,1,0,0,1
614089,Sushi,4.0,3.0,0,0,0,1,1,0,25.0,Lost in Translation,0,1,0,0,0,1,0,0,1,1
607517,Sushi,3.0,6.0,1,1,1,1,0,0,15.0,Recep Ivedik 2,0,0,0,0,1,1,0,0,0,1
714607,Sushi,2.0,4.0,1,0,1,0,0,0,4.0,Pirates of the Carribeans,0,0,0,0,0,1,1,0,0,1
716650,Sushi,3.0,5.0,0,1,0,1,0,0,12.0,other,0,1,0,0,1,1,1,0,0,2
497695,Sushi,4.0,6.0,1,1,1,1,0,1,20.0,Crazy Rich Asians,0,1,0,0,1,1,1,0,0,1
496858,Sushi,4.0,4.5,1,1,1,1,1,1,14.5,other,0,0,0,0,0,0,1,0,0,1
608688,Sushi,3.0,5.0,0,0,1,1,0,0,15.0,other,0,0,1,0,0,0,1,0,0,3
604386,Sushi,3.0,3.0,0,1,0,1,1,0,30.0,Jiro Dreams of Sushi,0,0,1,0,0,0,1,0,0,1
628559,Sushi,5.0,8.0,1,1,1,1,0,0,20.0,Spirited Away,0,0,1,0,1,0,0,0,0,1
715152,Sushi,4.0,9.0,1,1,1,1,0,0,25.0,"Any japanese movie, and animes ",0,0,1,0,1,1,1,0,0,1
604110,Sushi,4.0,5.0,1,1,1,1,1,1,15.0,"Monsters, Inc.",0,0,1,0,1,0,0,0,0,1
629010,Sushi,3.0,5.0,0,1,0,1,1,0,10.0,Kill Bill,0,1,0,0,1,0,1,0,0,1
605254,Sushi,4.0,4.0,0,1,1,1,0,0,10.0,cloudy with a chance of meatballs,0,0,1,0,1,0,1,0,0,1
628990,Sushi,4.0,5.0,0,0,1,1,0,0,18.0,Jiro Dreams of Sushi,0,0,0,0,1,0,0,0,0,1
625295,Sushi,3.0,9.0,0,1,0,1,1,0,10.0,Spirited away,0,1,0,0,1,0,1,0,0,1
603415,Sushi,4.0,7.0,0,1,1,1,0,0,11.0,Spirited Away,0,0,1,0,1,0,1,0,0,1
635533,Sushi,3.0,3.0,0,0,0,1,0,0,30.0,Jiro Dreams of Sushi,0,0,1,0,1,0,1,0,0,1
630389,Sushi,4.0,3.0,1,1,1,1,0,0,20.0,Jiro Dreams of Sushi,0,0,1,0,1,1,1,0,0,1
714901,Sushi,5.0,4.5,1,1,1,1,0,0,13.0,Bullet Train,0,1,0,0,0,0,1,0,0,1
629792,Sushi,3.0,5.0,1,1,1,1,0,1,8.0,monsters inc,0,0,0,0,1,1,1,0,0,1
629025,Sushi,5.0,9.0,0,1,0,0,1,0,20.0,squid game,0,1,0,0,0,0,0,0,1,1
524441,Sushi,4.0,6.0,0,0,0,1,0,0,15.0,Finding Nemo,0,0,0,0,0,1,0,0,0,1
389109,Sushi,4.0,5.0,1,1,1,1,1,1,30.0,Monster Inc,0,0,1,0,0,0,1,0,0,1
631216,Sushi,2.0,5.0,1,1,0,0,0,0,20.0,na,0,1,0,0,0,1,1,0,0,4
738875,Sushi,4.0,5.0,1,0,1,0,1,0,8.0,Crazy Rich Asians,0,0,1,0,0,1,1,0,1,2
634669,Sushi,2.0,4.0,1,1,1,1,0,0,6.96,Jiro Dreams of Sushi,0,0,0,0,0,0,1,0,1,1
409940,Sushi,1.0,2.0,0,0,0,1,0,0,15.0,spirited away,0,0,0,0,1,0,1,0,0,1
399605,Sushi,1.0,3.0,0,0,0,1,1,0,15.0,spirit away,0,0,1,0,0,0,1,0,0,1
721831,Sushi,3.0,5.0,1,1,1,1,0,0,12.0,John Wick,0,0,0,0,0,0,0,0,0,1
835223,Sushi,4.0,5.0,1,1,1,1,0,1,10.0,-,0,0,1,0,1,1,1,0,0,2
712938,Sushi,4.0,3.0,0,0,0,1,0,0,17.0,Spirited Away,0,0,0,0,0,0,0,0,1,1
395712,Sushi,5.0,4.0,0,1,0,1,1,1,17.5,Jiro Dreams of sushi,0,0,0,0,0,0,1,0,0,2
603388,Sushi,4.0,3.0,0,1,1,1,0,0,20.0,jiro dreams of sushi,0,0,1,0,1,1,1,0,0,1
617774,Sushi,5.0,10.0,0,0,1,1,0,0,15.989999999999998,Gran Turismo,0,1,0,0,0,0,1,1,1,1
289440,Sushi,5.0,2.0,0,0,0,1,1,0,10.0, Lost in Translation,0,0,1,0,1,0,1,0,1,1
714503,Sushi,2.0,2.0,1,1,1,1,1,1,10.0,short movie because I eat it fast,0,0,1,0,0,0,0,1,1,2
714893,Sushi,4.0,5.0,1,1,1,1,0,0,10.0,The breakfast club,0,1,0,0,0,0,1,0,1,1
601094,Sushi,5.0,8.0,0,0,1,1,0,0,13.0,Spirited Away,0,0,1,0,0,0,1,0,1,3
618150,Sushi,4.0,3.0,1,1,1,0,0,1,12.0,None,0,0,0,0,0,0,1,0,1,2
607944,Sushi,3.0,4.0,0,1,1,1,0,0,17.5,Ponyo,0,0,1,0,1,1,0,0,0,1
629844,Sushi,5.0,3.0,1,1,1,1,1,1,15.0,Samurai Jack,0,0,1,0,1,1,1,0,0,1
626482,Sushi,5.0,4.0,0,0,0,1,1,0,20.0,Kung Fu Panda,0,0,0,0,0,0,1,0,0,1
609257,Sushi,4.0,3.0,1,0,0,1,1,0,18.0,Mean Girls,0,1,0,0,1,1,1,0,0,1
717921,Sushi,2.0,10.0,0,1,0,1,1,0,20.0,Girl's Trip,0,1,0,0,0,0,1,0,0,1
181851,Sushi,3.0,4.0,1,1,1,1,0,0,15.0,None,0,1,0,0,1,1,1,0,0,1
629041,Sushi,2.0,4.0,1,0,0,0,1,0,14.0,My Neighbor Totoro,0,0,1,0,0,0,0,0,1,1
604062,Sushi,2.0,4.5,0,1,1,1,1,0,2.0,Anime I guess,0,0,0,0,1,1,0,0,0,1
716749,Sushi,2.0,4.5,1,1,0,0,0,1,17.5,no,0,0,1,0,0,1,1,0,0,2
633143,Sushi,4.0,5.0,1,1,1,0,0,0,10.0,Passengers(2016),0,1,0,0,0,1,0,0,0,1
743828,Sushi,2.0,5.0,0,1,0,1,0,0,7.0,Finding Nemo,0,1,0,0,1,1,1,0,0,1
520861,Sushi,4.0,4.0,0,0,1,1,1,0,20.0,Madagascar,0,0,1,0,0,0,1,0,0,1
517019,Sushi,5.0,3.0,0,1,0,1,0,1,7.0,Spirited Away,0,0,1,0,0,0,1,0,1,1
626779,Sushi,2.0,4.5,1,1,1,1,0,0,13.0,i dont know,0,0,0,0,1,1,0,0,0,1
611716,Sushi,2.0,3.0,1,1,1,1,1,0,10.0,Bladerunner,0,0,0,0,0,0,1,0,0,1
193195,Sushi,5.0,3.0,0,1,0,1,1,0,20.0,Kill Bill,0,1,0,0,1,1,1,0,0,2
627530,Sushi,4.0,5.0,1,1,1,1,1,0,14.0,Koe No Katachi,0,0,1,0,1,0,1,0,0,1
626479,Sushi,5.0,5.0,0,0,0,1,1,0,10.0,Isle of Dogs,0,1,0,0,1,0,1,0,0,1
624540,Sushi,5.0,3.0,0,0,1,0,0,0,20.0,talented,0,0,0,0,0,0,1,0,0,1
625315,Sushi,5.0,4.5,0,1,0,1,0,0,17.0,The Breakfast Club,0,0,1,0,0,1,1,0,0,1
601941,Sushi,3.0,4.0,0,1,1,1,0,0,15.0,Crayon Shin-chan the Movie,0,0,1,0,1,0,1,0,0,1
723968,Sushi,1.0,12.0,0,0,1,1,1,0,15.0,Ratatouille,0,0,0,0,1,0,1,0,0,2
715806,Sushi,3.0,5.0,1,0,0,0,0,1,13.0,Dreams of Sushi,0,1,0,0,1,1,0,0,0,1
720045,Sushi,2.0,5.0,1,1,1,1,0,0,11.0,Finding Nemo,0,1,0,0,1,1,1,0,0,1
713585,Sushi,4.0,5.0,0,1,0,1,1,0,30.0,Idk,0,0,0,0,1,0,1,0,0,1
611188,Sushi,2.0,4.0,1,1,1,0,0,0,12.0,Spirited Away,0,0,1,0,0,0,1,0,0,1
606726,Sushi,3.0,4.0,1,1,1,1,0,0,15.0,Crazy Rich Asians,0,0,1,0,1,0,1,0,1,1
629142,Sushi,1.0,3.5,1,0,0,1,0,0,14.0,other,0,0,1,0,0,0,1,0,0,1
634825,Sushi,2.0,3.0,0,0,0,1,0,0,12.0,Your name,0,0,1,0,0,0,1,0,0,1
613409,Sushi,3.0,3.0,0,1,0,1,1,1,6.0,Memoirs of A Geisha,0,1,0,0,1,0,0,0,0,2
633224,Sushi,4.0,5.0,1,1,1,1,1,1,10.0,Kung Fu Panda,0,1,0,0,0,1,1,0,0,1
738850,Sushi,4.0,5.0,0,1,1,1,0,0,12.0,Masterchef,0,0,1,0,1,0,1,0,0,2
500470,Sushi,3.0,3.0,0,1,1,1,1,0,8.5,Nothing comes to mind,0,1,0,0,0,0,1,0,0,1
