id,parents,siblings,friends,teachers,strangers,Label
494103,1,1,1,0,0,Sushi
628102,1,0,0,0,0,Sushi
634683,0,0,1,0,0,Sushi
517774,0,0,0,1,0,Sushi
408898,0,0,1,0,1,Sushi
603189,0,0,1,0,0,Sushi
606857,0,0,0,0,1,Sushi
523080,0,1,0,0,1,Sushi
631014,0,0,0,1,0,Sushi
503957,0,0,1,0,0,Sushi
524890,0,1,1,0,1,Sushi
717411,1,0,1,1,1,Sushi
525311,1,1,1,0,0,Sushi
630967,0,0,1,0,0,Sushi
604969,1,1,1,0,1,Sushi
524480,0,0,1,0,0,Sushi
630121,0,0,0,0,1,Sushi
629615,0,0,1,0,1,Sushi
634977,0,0,1,0,1,Sushi
630823,1,0,1,0,0,Sushi
632228,0,0,1,0,1,Sushi
504548,1,1,0,0,1,Sushi
522477,0,1,1,0,0,Sushi
523461,0,0,1,0,0,Sushi
312640,1,1,0,0,0,Sushi
854745,1,0,1,0,0,Sushi
711854,0,0,1,0,1,Sushi
739254,0,0,0,0,1,Sushi
621555,1,1,0,0,0,Sushi
602482,1,0,1,0,0,Sushi
630416,0,0,1,0,1,Sushi
505458,0,1,1,0,0,Sushi
296589,1,0,1,1,1,Sushi
604826,0,0,0,1,0,Sushi
387820,0,1,1,0,0,Sushi
603612,1,0,0,0,1,Sushi
712252,0,0,1,0,0,Sushi
742226,0,0,1,0,1,Sushi
712771,0,1,0,0,0,Sushi
746466,1,0,0,0,0,Sushi
601737,1,0,0,0,0,Sushi
631902,1,1,0,0,0,Sushi
312320,1,1,1,1,0,Sushi
519986,0,0,1,0,1,Sushi
626771,1,1,0,0,0,Sushi
407257,1,0,1,0,1,Sushi
626883,0,0,1,0,1,Sushi
727339,1,1,1,0,0,Sushi
631448,1,1,1,0,0,Sushi
634885,1,1,0,0,0,Sushi
619932,1,1,0,0,0,Sushi
601986,0,0,0,0,1,Sushi
631141,1,1,1,0,0,Sushi
631069,1,1,1,0,0,Sushi
634508,1,0,0,0,1,Sushi
206744,0,1,1,0,0,Sushi
498213,1,1,1,0,0,Sushi
627496,0,0,1,0,1,Sushi
629659,0,0,1,0,0,Sushi
630190,1,0,0,0,0,Sushi
401586,1,0,0,0,0,Sushi
629263,0,0,1,0,0,Sushi
631678,0,0,1,0,0,Sushi
411681,0,0,1,0,1,Sushi
518733,1,0,0,0,0,Sushi
630378,0,0,1,0,0,Sushi
631142,0,0,1,0,1,Sushi
519976,0,0,1,0,0,Sushi
604991,0,0,1,0,1,Sushi
522483,1,0,1,0,0,Sushi
629723,0,0,1,0,0,Sushi
387522,1,1,1,0,0,Sushi
613484,1,0,0,0,0,Sushi
388729,1,1,1,1,1,Sushi
494373,0,0,1,0,0,Sushi
630977,0,1,1,0,0,Sushi
621982,0,0,1,0,0,Sushi
605537,0,0,1,0,0,Sushi
607073,1,0,1,0,1,Sushi
624443,0,0,1,0,0,Sushi
718089,1,0,0,0,0,Sushi
622727,0,1,0,0,1,Sushi
609617,0,0,1,0,0,Sushi
526064,0,0,1,0,0,Sushi
609179,0,0,0,0,1,Sushi
627638,1,1,1,0,0,Sushi
411117,1,1,1,0,0,Sushi
634430,0,0,1,0,0,Sushi
631711,0,0,0,0,1,Sushi
606010,0,1,1,0,1,Sushi
631436,1,1,1,0,0,Sushi
633712,0,0,1,0,0,Sushi
609556,1,1,1,0,0,Sushi
520090,1,0,0,0,0,Sushi
602234,0,1,1,0,1,Sushi
741592,0,0,0,0,1,Sushi
628547,0,1,1,0,1,Sushi
501513,1,0,1,0,0,Sushi
630929,1,1,0,0,0,Sushi
617379,1,1,0,0,0,Sushi
617310,0,0,1,0,0,Sushi
495424,1,0,0,0,0,Sushi
622787,1,0,1,0,1,Sushi
631716,1,1,0,0,0,Sushi
741658,1,1,1,1,0,Sushi
620745,0,0,1,0,0,Sushi
611932,1,0,0,0,1,Sushi
635602,0,0,0,0,1,Sushi
619892,1,1,1,0,1,Sushi
529289,1,1,1,0,1,Sushi
630738,1,1,1,0,1,Sushi
524766,1,1,1,0,0,Sushi
522148,0,0,0,0,1,Sushi
601547,0,0,1,0,0,Sushi
631046,1,1,1,0,0,Sushi
66222,1,0,0,0,0,Sushi
603182,0,0,1,0,0,Sushi
632117,0,0,1,0,1,Sushi
630209,1,1,1,0,0,Sushi
413395,1,1,1,0,0,Sushi
386750,0,0,1,0,0,Sushi
617178,1,0,0,0,0,Sushi
630128,0,1,1,0,1,Sushi
628736,1,1,1,0,1,Sushi
